stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.00000] opening C:\Users\Chris\Dropbox\Chris Mahon = Final Year Project\src\Game\2DPlatformer\Debug\allegro5.cfg r
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22970] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22972] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22974] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22987] added dtor for object 05AD4B00, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23053] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23056] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.23069] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23078] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23080] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23082] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23084] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23086] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23088] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23090] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23093] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23095] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.23097] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.23099] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.23101] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.23104] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.23115] added dtor for object 05AD43F8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23168] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23171] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.23185] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23194] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23196] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23198] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23200] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23202] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23204] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23206] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23208] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23210] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.23212] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.23215] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.23217] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.23219] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.23230] added dtor for object 05AD3B88, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23285] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23288] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.23302] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23311] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23313] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23315] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23317] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23319] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23321] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23323] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23325] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23327] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.23329] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.23331] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.23333] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.23335] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.23348] added dtor for object 05AD3CF0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23406] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23408] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.23429] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23441] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23443] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23445] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23448] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23450] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23452] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23454] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23456] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.23458] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.23460] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.23462] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.23464] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.23466] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.23479] added dtor for object 05AD4290, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23538] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23540] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24296] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24300] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24316] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24320] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24335] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24337] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24352] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24355] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24370] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24372] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24387] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24390] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24406] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24408] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24425] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24428] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24444] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24447] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24461] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24464] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24480] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24483] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24498] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24500] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24515] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24518] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24533] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24535] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24552] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24555] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24570] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24572] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24590] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24592] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24608] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24610] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24625] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24627] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24642] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24644] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24659] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24661] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24676] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24678] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24691] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24695] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24711] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24714] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24727] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24730] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24747] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24751] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24767] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24770] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24786] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24788] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24807] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24809] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24823] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24826] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24842] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24845] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24860] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24862] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24876] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24879] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24894] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24897] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24912] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24915] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24929] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24931] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24945] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24948] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24964] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24966] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24980] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24983] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25000] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25003] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25018] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25020] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25035] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25037] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25056] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25058] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25073] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25077] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25095] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25099] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25114] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25117] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25131] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25134] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25148] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25150] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.25165] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.25167] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   1.31076] opening Assets/Projectile.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31099] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31102] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31104] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31106] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31108] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31110] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31112] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31114] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.31116] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.31120] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.31122] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.31124] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   1.31126] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.31145] added dtor for object 05AD46C8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.31210] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.31213] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.31352] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.31355] _al_d3d_sync_bitmap (video) ref count == 1
